4	30290486	4	30774394
4	30303435	4	30545557
4	30315667	4	31032233
4	30337745	4	31376223
4	30346913	4	32258473
4	30349517	4	30596499
4	30386968	4	31379158
4	30395445	4	30793300
4	30395445	4	30793300
4	30439957	4	30441164
4	30467914	4	32348463
4	30468340	4	31345086
4	30596539	4	31368483
4	30597196	4	30597515
4	30703963	4	31664340
4	30753306	4	30894383
4	30783253	4	31397576
4	30818590	4	32303811
4	30860896	4	30863719
4	30905797	4	30909656
4	30917916	4	31722299
4	30951129	4	30951557
4	31139806	4	31701069
4	31259533	4	31419168
4	31261584	4	31261905
4	31286000	4	31483209
4	31286330	4	31448893
4	31289381	4	31293704
4	31356304	4	32333018
4	31387550	4	31395674
4	31449888	4	31455665
4	31546680	4	32205081
4	31565985	4	31568098
4	31568278	4	31901945
4	31589372	4	31870855
4	31655721	4	32148457
4	31700756	4	31741468
4	31790808	4	31931587
4	31815297	4	31822369
4	31815297	4	31822369
4	31818864	4	31821414
4	31839762	4	31880258
4	31903076	4	31905119
4	31980957	4	32012526
4	31993043	4	32742897
4	32009313	4	32634401
4	32028007	4	32037120
4	32041836	4	32834946
4	32057197	4	32198408
4	32057791	4	32166088
4	32131239	4	32508254
4	32158331	4	32253834
4	32167604	4	32853849
4	32227397	4	32514169
4	32246897	4	32257617
4	32304673	4	32375702
4	32322977	4	32375901
4	32362468	4	32418987
4	32705909	4	32716068
4	32761337	4	32766691
4	32789785	4	32962241
4	32836829	4	33319661
4	32872206	4	33327657
4	32883381	4	32894637
4	32892561	4	32954102
4	32951969	4	32961153
4	32997163	4	33013126
4	33036599	4	33352585
4	33066934	4	33082639
4	33069354	4	33323940
4	33139696	4	33218472
4	33153593	4	33161309
4	33165041	4	33373913
4	33180446	4	33180650
4	33185393	4	33236026
4	33228327	4	33233561
4	33300333	4	33308952
4	33344019	4	33355232
4	33381999	4	33409760
4	33383472	4	33383682
4	33438768	4	34241307
4	33464179	4	34247087
4	33537954	4	33933371
4	33628334	4	33804687
4	33706767	4	34253674
4	33706767	4	34253674
4	33749872	4	33750075
4	33758531	4	34045100
4	33761572	4	33854271
4	33818820	4	34350417
4	33970673	4	33977024
4	33996046	4	34310089
4	34062449	4	34123781
4	34233687	4	34307067
4	34422242	4	34787129
4	34429597	4	65380223
4	34432820	4	34441089
4	34563332	4	34574069
4	34655605	4	34759984
4	34657153	4	34777485
4	34681788	4	36773493
4	34684068	4	34703245
4	34724906	4	34733888
4	34726257	4	34738843
4	34726578	4	34944625
4	34755745	4	39429700
4	34779968	4	34996357
4	34798105	4	35388707
4	34803918	4	35205256
4	34834304	4	39062395
4	34836523	4	36322756
4	34853319	4	37155253
4	34913666	4	34918238
4	34979942	4	35157210
4	35025726	4	38845807
4	35025726	4	38845807
4	35029473	4	35290158
4	35036845	4	39022302
4	35093867	4	39916809
4	35241667	4	35903753
4	35244353	4	35262668
4	35309591	4	40144730
4	35353109	4	35754772
4	35365746	4	36334010
4	35376087	4	35394029
4	35395978	4	35709854
4	35466807	4	36288593
4	35476392	4	36261696
4	35488889	4	35493062
4	35498231	4	65358141
4	35503210	4	35706862
4	35591593	4	65317655
4	35652915	4	35683360
4	35814226	4	36255509
4	35831659	4	35832210
4	35961027	4	65068143
4	35966727	4	36067639
4	36041042	4	36405276
4	36041905	4	36410234
4	36067710	4	36081991
4	36153900	4	65030733
4	36161004	4	40098421
4	36255422	4	36845667
4	36292607	4	36408272
4	36383920	4	36767845
4	36506277	4	36678595
4	36528523	4	36537018
4	36680609	4	38467330
4	36684622	4	36737176
4	36700469	4	36929100
4	36700849	4	38436042
4	36700849	4	38436042
4	36766737	4	38357794
4	36768575	4	36789087
4	36822638	4	36889788
4	36884112	4	36887981
4	36937608	4	36940592
4	36965928	4	37010466
4	37013490	4	37015088
4	37014747	4	38380257
4	37541703	4	37851617
4	37708960	4	37749941
4	37722406	4	37725630
4	38110553	4	38118682
4	38156536	4	38177920
4	38156536	4	38177920
4	38255453	4	40038851
4	38284758	4	38448032
4	38286083	4	38654704
4	38559721	4	38586790
4	38768108	4	39135567
4	38806534	4	39922278
4	38806534	4	39922278
4	38848767	4	39570521
4	38957601	4	39998827
4	39199233	4	39595971
4	39312895	4	39316601
4	39482693	4	39488165
4	39492247	4	39994677
4	39510801	4	39704933
4	39695377	4	39700287
4	39785202	4	39793791
4	39832486	4	39834884
4	39878014	4	39959563
4	39985570	4	39995557
4	40120472	4	71387178
4	40148217	4	40155025
4	40153802	4	40788943
4	40166309	4	71253015
4	40188430	4	40303252
4	40205778	4	40206105
4	40217532	4	41139985
4	40224430	4	40232992
4	40261274	4	65835519
4	40278749	4	65854101
4	40282520	4	40837967
4	40282520	4	40837967
4	40288232	4	64883854
4	40291397	4	45893514
4	40332845	4	40347183
4	40334972	4	47349792
4	40343011	4	40407509
4	40486274	4	41066572
4	40487028	4	41399938
4	40507814	4	45644493
4	40508408	4	40510892
4	40623087	4	41079565
4	40628545	4	40901398
4	40629754	4	40632012
4	40629754	4	40632012
4	40634292	4	41066382
4	40635794	4	46304451
4	40635794	4	46304451
4	40650949	4	40676532
4	40650949	4	40676532
4	40698404	4	40700829
4	40730280	4	40739488
4	40737241	4	40762072
4	40737241	4	40762072
4	40762450	4	40919046
4	40796493	4	40802684
4	40799171	4	40970074
4	40811052	4	40953554
4	40829950	4	40833446
4	40829950	4	40833446
4	40851665	4	43513410
4	40877278	4	41454487
4	40897869	4	41150928
4	40908387	4	40924724
4	40908387	4	40924724
4	40916109	4	40917633
4	40977569	4	40981004
4	40996243	4	40996650
4	41034651	4	41364087
4	41036085	4	41039030
4	41036485	4	46292648
4	41044090	4	44732145
4	41047842	4	44725625
4	41048682	4	41354103
4	41051929	4	45678093
4	41057307	4	41362796
4	41072315	4	41079507
4	41083364	4	41087078
4	41084778	4	41116558
4	41086851	4	41100128
4	41107397	4	52575967
4	41120939	4	41263541
4	41204380	4	43846115
4	41210836	4	41407655
4	41229411	4	63067068
4	41243345	4	42006652
4	41266988	4	43121123
4	41269536	4	43357454
4	41289188	4	59379244
4	41289188	4	59379244
4	41305586	4	41313359
4	41315327	4	41607055
4	41354391	4	41465250
4	41404955	4	41685030
4	41405026	4	42976436
4	41416930	4	41420735
4	41431512	4	43835584
4	41462598	4	41467902
4	41463162	4	42971111
4	41463162	4	42971111
4	41502047	4	53437288
4	41506074	4	53433405
4	41521993	4	41522245
4	41564665	4	41572137
4	41617235	4	41658226
4	41617235	4	41658226
4	41635760	4	61976145
4	41645835	4	41647820
4	41673918	4	66418493
4	41704846	4	41765554
4	41705451	4	42140672
4	41740942	4	42960330
4	41744823	4	41745247
4	41817901	4	41822012
4	41832291	4	52577095
4	42668130	4	59448321
4	42758920	4	59386861
4	42822882	4	53620342
4	42841999	4	42859884
4	42884541	4	42950755
4	42895405	4	42961759
4	42905435	4	42910761
4	42905506	4	59366988
4	42910224	4	42924848
4	42949748	4	43991038
4	42952051	4	42963820
4	42972545	4	42992169
4	42995158	4	43016102
4	43058960	4	43403367
4	43093828	4	43326818
4	43104165	4	43215921
4	43372559	4	43373949
4	43376113	4	43625727
4	43382667	4	43475983
4	43439046	4	43497347
4	43441553	4	43496366
4	43487607	4	43584380
4	43489345	4	43531978
4	43517020	4	43850667
4	43605451	4	43605605
4	43609354	4	43614760
4	43623874	4	43963811
4	43633213	4	43725335
4	43725468	4	43748424
4	43747283	4	43892640
4	43769162	4	44312819
4	43769679	4	43772215
4	43800311	4	43837373
4	43835046	4	43950986
4	43870110	4	43870337
4	43891450	4	44044573
4	43942387	4	43946388
4	43946642	4	43947115
4	44006495	4	44016778
4	44015216	4	44020227
4	44033654	4	138465797
4	44044208	4	58907344
4	44073338	4	44102113
4	44086204	4	44091206
4	44095527	4	44104092
4	44104904	4	44106921
4	44136682	4	44137027
4	44160416	4	44162884
4	44207543	4	44215865
4	44215532	4	44267794
4	44321712	4	59473333
4	44346564	4	44346885
4	44387260	4	63288097
4	44400603	4	44400755
4	44462887	4	44631548
4	44496920	4	44692115
4	44498794	4	62767997
4	44532334	4	44532600
4	44582203	4	44686643
4	44586016	4	44690671
4	44628768	4	45175796
4	44641031	4	44648415
4	44657149	4	45435730
4	44662548	4	44708923
4	44676492	4	45166810
4	44727454	4	44737138
4	44731412	4	63045149
4	44792079	4	47404735
4	44827928	4	48505339
4	44827928	4	48505339
4	44887162	4	44968966
4	44908340	4	44929208
4	45020422	4	45112169
4	45061624	4	62689067
4	45078947	4	45081029
4	45101267	4	45314441
4	45123675	4	59863760
4	45144052	4	59748520
4	45151904	4	59728924
4	45152592	4	59731424
4	45176416	4	45187211
4	45288562	4	62707744
4	45305690	4	45594883
4	45307348	4	45398286
4	45350647	4	45377438
4	45360253	4	45364347
4	45459932	4	45465002
4	45580012	4	62917942
4	45595128	4	62737778
4	45767531	4	46172450
4	45779042	4	45782046
4	45857281	4	48651267
4	45918175	4	45926150
4	45990723	4	46098067
4	46001396	4	46068025
4	46047115	4	46168338
4	46063882	4	46101074
4	46090625	4	46221540
4	46147685	4	46264477
4	46161735	4	46166900
4	46181436	4	48707044
4	46181437	4	48707044
4	46213265	4	48695580
4	46213265	4	48695580
4	46308002	4	65619500
4	46341809	4	48687685
4	46372416	4	74208906
4	46392723	4	48284076
4	46408962	4	47466597
4	46543790	4	48404686
4	46546777	4	47477921
4	46606624	4	47245853
4	46608763	4	46627157
4	46628174	4	47361421
4	46653207	4	47403196
4	46744962	4	63652740
4	46752623	4	48908396
4	46822730	4	46839276
4	46858654	4	63133154
4	46871947	4	46946657
4	46922879	4	63258972
4	46952682	4	64264749
4	46963914	4	47088879
4	47019005	4	71722925
4	47035177	4	47269743
4	47040025	4	49380579
4	47050272	4	49093658
4	47061754	4	47099392
4	47061754	4	47099392
4	47087816	4	47091814
4	47106279	4	47106537
4	47146823	4	49112528
4	47162952	4	49347825
4	47188340	4	47189689
4	47190725	4	63987856
4	47208753	4	47215110
4	47218452	4	49217302
4	47257436	4	48935736
4	47312820	4	47845310
4	47318212	4	47593279
4	47362807	4	47524249
4	47364798	4	48875195
4	47402683	4	47534320
4	47404664	4	47872823
4	47499091	4	48311452
4	47502958	4	48300475
4	47536578	4	74820064
4	47536578	4	74820064
4	47617158	4	49492181
4	47662910	4	48493678
4	47662910	4	48493678
4	47663756	4	47672891
4	47672750	4	67321529
4	47704667	4	47768225
4	47725451	4	64114409
4	47815665	4	63674065
4	47837216	4	49003371
4	47840995	4	49415507
4	47840995	4	49415507
4	47883386	4	71604896
4	47904578	4	47904712
4	47968072	4	71306346
4	47981694	4	48070220
4	48106556	4	73472948
4	48123050	4	73861320
4	48146581	4	74842423
4	48152946	4	48153270
4	48216927	4	48363264
4	48217358	4	48217859
4	48269130	4	75161130
4	48269130	4	75161130
4	48283449	4	48672064
4	48317419	4	73868152
4	48415426	4	73795549
4	48421517	4	48461860
4	48464701	4	74258861
4	48465091	4	72599976
4	48523654	4	74395256
4	48540790	4	48546061
4	48557667	4	48561997
4	48579967	4	48638662
4	48593773	4	74340372
4	48620993	4	48633299
4	48656093	4	48656753
4	48667212	4	71838259
4	48708896	4	48722213
4	48722705	4	71305835
4	48730257	4	69738986
4	48730560	4	64558296
4	48754666	4	48754977
4	48894253	4	48896461
4	48905272	4	63653068
4	48923355	4	63442442
4	48989022	4	71700782
4	48989216	4	71724664
4	48996263	4	63720756
4	49125931	4	66158005
4	49129612	4	49133442
4	49163495	4	65971524
4	49179240	4	74053493
4	49201402	4	64070731
4	49215539	4	64869661
4	49215676	4	65580297
4	49222949	4	64553032
4	49233598	4	64901824
4	49374655	4	64240952
4	49411626	4	49422420
4	49599057	4	49623711
4	49642222	4	51556843
4	49666588	4	49852590
4	49750256	4	49831641
4	49750624	4	49766459
4	49878965	4	49883258
4	49885799	4	49952565
4	49928690	4	49931696
4	49928690	4	49931696
4	49969762	4	49971962
4	49969762	4	49971962
4	49971145	4	50088593
4	49976469	4	50089868
4	50000126	4	50237807
4	50182289	4	50199178
4	50182289	4	50199178
4	50200900	4	50789093
4	50502474	4	50510206
4	50602134	4	50707437
4	50637013	4	50906971
4	50671119	4	51196200
4	50844888	4	98656571
4	50867076	4	98673979
4	50888688	4	50959980
4	50888688	4	50959980
4	50979721	4	50989318
4	51038525	4	51602418
4	51116925	4	51141732
4	51246101	4	51381729
4	51265994	4	51267813
